FID,ppt_ID,strmMap_id,upSlp_acre,wshed_name,imputed_sm,imputedPpt,base_fc,conf
4987,6981,0,1203, ,4,5425,50.4099998,4
4988,6926,0,159383, ,2,1031,27.2922993,3
4989,6967,0,810, ,1,3843,7.0173001,3
4990,6988,0,608, ,2,3674,0.0000000,2
4991,6951,0,3709, ,2,434,30.7598000,2
4992,6989,0,13253, ,1,5302,23.3672009,2
4993,6990,0,8274, ,4,5253,43.5662994,4
4994,6991,0,354, ,6,5286,60.0000000,5
4995,6994,0,737, ,5,2241,47.0000000,5
4996,6985,0,364, ,4,2077,41.4519005,4
4997,6979,0,394, ,2,4177,28.5438995,2
4998,7001,0,1487, ,2,1671,51.0685997,3
4999,6812,0,1627, ,2,5304,43.9459991,3
5000,7006,0,723, ,5,4150,23.2180996,6
5001,7007,0,2151, ,2,559,49.1902008,3
5002,6964,0,424322, ,0,6964,39.8824997,0
5003,6995,0,1117, ,5,1890,51.2164001,5
5004,7011,0,57705, ,1,613,35.9042015,1
5005,7017,0,502, ,1,499,23.9046001,4
5006,6956,0,15634, ,6,3958,24.1905994,9
5007,6961,0,28935, ,1,4126,36.4031982,2
5008,6830,0,17678, ,2,4770,51.2360992,2
5009,7000,0,788, ,4,5504,49.0000000,4
5010,6998,0,4635, ,2,5778,46.6403008,3
5011,7026,0,3567, ,2,5421,39.6026001,2
5012,6962,0,483, ,5,5252,54.2238007,5
5013,6999,0,792, ,2,5504,51.8686981,3
5014,6993,0,393, ,2,4177,24.8729992,2
5015,7016,0,58339, ,1,613,35.7963982,1
5016,6983,0,160524, ,2,1031,27.1987000,3
5017,7037,0,12157, ,1,789,22.6016006,2
5018,7013,0,425577, ,0,7013,39.9143982,0
5019,7030,0,713, ,5,5399,0.0000000,5
5020,7049,0,501, ,6,1135,49.8005981,5
5021,7050,0,540, ,6,5463,51.1890984,5
5022,7024,0,18599, ,1,1452,51.1302986,2
5023,7031,0,409, ,2,3939,26.0000000,3
5024,7138,0,1538, ,2,440,45.6516991,3
5025,7072,0,11301, ,1,217,21.9881001,2
5026,7035,0,219012, ,2,7035,29.4923992,2
5027,7023,0,45278, ,1,4741,32.2901001,1
5028,7075,0,2872, ,5,1606,38.8590012,5
5029,7079,0,442, ,2,1110,42.1903000,2
5030,7088,0,2388, ,2,1620,40.9655991,3
5031,7089,0,1014, ,4,1231,36.3698997,4
5032,7108,0,7342, ,1,3809,24.1424007,2
5033,7109,0,3658, ,4,3693,10.7848997,4
5034,7118,0,408, ,5,1142,39.0000000,6
5035,7119,0,480, ,5,5252,34.0000000,5
5036,7092,0,393, ,2,4177,0.0000000,2
5037,7133,0,6798, ,1,5249,25.3232994,2
5038,7134,0,353, ,5,2077,35.0000000,5
5039,7132,0,583, ,4,4823,52.0000000,4
5040,7117,0,443, ,5,250,40.1808014,5
5041,7125,0,377, ,5,1797,31.0000000,5
5042,7131,0,587, ,6,1549,34.0000000,7
5043,7043,0,426822, ,0,7043,39.8562012,0
5044,7080,0,46285, ,1,4792,32.5247993,1
5045,7054,0,536, ,2,3752,0.0000000,2
5046,7028,0,2080, ,1,74,32.3414001,2
5047,7069,0,20455, ,2,1366,50.6940002,3
5048,7156,0,484, ,2,1107,44.5471001,2
5049,7070,0,222415, ,2,7070,29.6200008,2
5050,7090,0,1847, ,5,95,5.0000000,5
5051,7146,0,427641, ,0,7146,39.8520012,0
5052,7116,0,645, ,5,1654,51.0000000,5
5053,7155,0,47389, ,1,4899,32.2885017,1
5054,7177,0,2228, ,1,1620,43.0772018,2
5055,7055,0,705, ,6,931,12.0340004,6
5056,7111,0,890, ,5,4382,14.0000000,5
5057,7112,0,1327, ,2,3534,25.5303993,3
5058,7193,0,4951, ,1,1992,24.3903008,2
5059,7201,0,794, ,5,2044,40.0000000,5
5060,7188,0,50009, ,1,1340,32.8549995,2
5061,7206,0,747, ,4,1432,41.0000000,4
5062,7208,0,505, ,2,5063,61.2417984,3
5063,7071,0,1094, ,4,430,5.0091400,5
5064,7151,0,22831, ,2,1430,50.1543999,3
5065,7174,0,772, ,1,1351,12.0311003,3
5066,7161,0,681, ,4,1176,46.0000000,4
5067,7227,0,464, ,4,809,46.7975998,4
5068,7200,0,51758, ,1,1340,33.3897018,2
5069,7189,0,430, ,6,4318,19.0884991,5
5070,7159,0,224733, ,1,1393,29.4227009,2
5071,7115,0,1018, ,4,1339,47.0000000,4
5072,7237,0,379, ,5,2025,3.9789200,5
5073,7197,0,539, ,4,5677,42.8405991,4
5074,7225,0,433, ,2,1907,47.0000000,3
5075,7102,0,1568, ,4,5284,42.0000000,4
5076,7170,0,428807, ,0,7170,39.8773003,0
5077,7265,0,780, ,4,5504,34.0872993,4
5078,7248,0,52614, ,1,501,33.3046989,1
5079,7261,0,18467, ,1,573,32.8600006,2
5080,7260,0,2040, ,2,5280,43.0834007,3
5081,7240,0,489, ,1,5268,0.0000000,4
5082,7308,0,1685, ,2,1211,40.5525017,2
5083,7278,0,3582, ,1,3693,25.4789009,2
5084,7230,0,2226, ,1,1620,7.9152598,2
5085,7282,0,2191, ,1,559,26.8619003,2
5086,7220,0,772, ,4,5504,37.0000000,4
5087,7264,0,71446, ,1,5098,33.2398987,2
5088,7271,0,3805, ,4,5068,41.9569016,4
5089,7251,0,225325, ,1,1393,29.3822994,2
5090,7280,0,5595, ,1,4476,16.7639999,2
5091,7291,0,5225, ,4,1555,17.7831993,4
5092,7281,0,355, ,4,1797,27.0000000,4
5093,7059,0,1420, ,6,1670,23.0000000,7
5094,7303,0,672, ,2,4996,24.0000000,3
5095,7307,0,76859, ,1,5196,32.6292992,2
5096,7286,0,357, ,4,5306,34.1907997,4
5097,7309,0,642, ,4,5115,42.1310005,4
5098,7310,0,1773, ,2,1061,25.1397991,3
5099,7311,0,352, ,1,1182,35.7957001,6
5100,7250,0,420, ,4,655,24.0000000,4
5101,7301,0,78858, ,1,740,32.5335007,2
5102,7253,0,1891, ,2,1065,45.7649994,3
5103,7319,0,850, ,2,1811,45.1058998,3
5104,7302,0,491, ,2,5268,30.0000000,3
5105,7236,0,1075, ,4,1111,38.0000000,4
5106,7325,0,1049, ,1,294,18.0000000,4
5107,7328,0,686, ,1,1327,36.0000000,4
5108,7330,0,502, ,6,4127,61.2431984,5
5109,7246,0,2094, ,4,5440,33.7179985,4
5110,7263,0,429954, ,0,7263,39.8725014,0
5111,7331,0,79917, ,1,740,32.6801987,2
5112,7342,0,1243, ,6,491,32.0514984,5
5113,7219,0,847, ,2,824,16.9598999,2
5114,7348,0,975, ,1,891,16.6161995,4
5115,7349,0,2177, ,1,559,28.3612995,2
5116,7338,0,81780, ,1,740,32.7444000,2
5117,7292,0,231109, ,1,1414,29.0785999,2
5118,7356,0,1213, ,1,1849,27.0445995,3
5119,7318,0,362, ,6,3681,17.7236004,9
5120,7359,0,467, ,1,242,14.1995001,5
5121,7298,0,2252, ,5,1168,25.3043003,5
5122,7333,0,432489, ,0,7333,39.8497009,0
5123,7320,0,2949, ,2,1606,42.3470993,3
5124,7232,0,24887, ,2,2134,49.9393005,3
5125,7366,0,1257, ,4,491,27.0000000,4
5126,7350,0,3679, ,5,434,20.1587009,6
5127,7370,0,83551, ,1,5380,32.6874008,1
5128,7297,0,474, ,4,4578,17.0000000,4
5129,7379,0,709, ,5,1663,22.0000000,5
5130,7376,0,4934, ,4,1992,18.1924992,4
5131,7371,0,3547, ,2,5133,25.9204998,2
5132,7386,0,757, ,4,1351,30.0000000,4
5133,7388,0,441, ,1,262,17.0000000,5
5134,7389,0,1227, ,1,5425,26.0424004,3
5135,7373,0,372, ,4,1371,25.8603992,4
5136,7391,0,373, ,5,1108,40.0000000,5
5137,7287,0,5207, ,2,1555,41.2532005,3
5138,7397,0,5339, ,2,2012,44.9580994,2
5139,7326,0,645, ,2,1764,36.0000000,4
5140,7381,0,84701, ,1,5380,32.6725998,1
5141,7403,0,363, ,4,1186,0.0000000,5
5142,7419,0,4669, ,1,5778,48.3605995,2
5143,7404,0,637, ,5,5507,11.9624004,5
5144,7427,0,14872, ,4,1246,25.9423008,4
5145,7412,0,85625, ,1,5380,32.7266998,1
5146,7327,0,1157, ,5,1810,40.0691986,5
5147,7355,0,233429, ,1,1499,29.0792007,2
5148,7385,0,762, ,5,1351,50.1314011,5
5149,7416,0,1157, ,5,1810,33.9696999,5
5150,7433,0,16183, ,2,147,42.0098000,2
5151,7429,0,3540, ,4,5421,49.1086006,4
5152,7436,0,16285, ,4,147,25.1907997,4
5153,7438,0,706, ,4,2241,44.8726997,4
5154,7439,0,704, ,2,931,45.0000000,3
5155,7440,0,14085, ,4,1246,26.2066002,4
5156,7442,0,461, ,4,4567,20.0869007,5
5157,7384,0,438105, ,0,7384,39.6437988,0
5158,7444,0,1533, ,4,5304,8.9151697,4
5159,7324,0,2324, ,2,1168,35.7167015,2
5160,7392,0,12314, ,2,789,43.0665016,2
5161,7421,0,992, ,2,4906,51.0000000,2
5162,7374,0,28272, ,2,4439,49.4436989,3
5163,7446,0,13576, ,2,5302,43.0901985,2
5164,7447,0,358, ,6,1492,44.7489014,5
5165,7448,0,2287, ,2,2074,48.4043007,2
5166,7431,0,366, ,2,4329,41.7708015,2
5167,7435,0,1939, ,2,1776,38.1397018,2
5168,7452,0,363, ,5,3681,11.0928001,5
5169,7455,0,16022, ,6,3958,31.5041008,5
5170,7457,0,1030, ,1,4625,32.3148994,4
5171,7434,0,86566, ,1,5380,32.8974991,1
5172,7461,0,1136, ,4,4424,0.0000000,4
5173,7387,0,4973, ,4,1992,26.5296001,4
5174,7467,0,7135, ,4,5520,26.7943993,4
5175,7474,0,402, ,4,703,24.1196003,4
5176,7477,0,990, ,4,5293,0.0000000,4
5177,7437,0,249763, ,2,7437,28.8258991,3
5178,7478,0,349, ,1,4704,8.0000000,2
5179,7453,0,30249, ,2,1378,48.7173004,3
5180,7432,0,18124, ,1,4143,41.8783989,2
5181,7509,0,886, ,4,4681,42.0000000,4
5182,7517,0,1206, ,2,597,53.0000000,3
5183,7512,0,535, ,5,1318,25.0000000,6
5184,7521,0,6344, ,4,1993,27.0254993,4
5185,7460,0,88595, ,1,5384,32.5626984,1
5186,7511,0,554, ,5,1318,0.0000000,5
5187,7490,0,725, ,1,4680,33.0000000,4
5188,7542,0,13767, ,1,419,30.6322002,2
5189,7544,0,764, ,4,5504,24.0000000,4
5190,7545,0,5478, ,5,1555,27.4780006,6
5191,7526,0,89446, ,1,5405,32.3903999,1
5192,7555,0,1154, ,2,4666,10.0172997,3
5193,7560,0,2376, ,2,893,29.0487995,2
5194,7618,0,1041, ,6,294,22.9557991,5
5195,7480,0,250952, ,2,7480,28.8033009,3
5196,7536,0,1365, ,1,1925,0.0000000,3
5197,7569,0,252372, ,2,7569,28.6474991,3
5198,7502,0,1089, ,1,430,5.0091801,4
5199,7482,0,49097, ,2,1340,46.1445007,3
5200,7537,0,779, ,4,2044,32.0822983,4
5201,7532,0,490, ,2,1107,30.8735008,3
5202,7556,0,91085, ,1,5513,32.1530991,1
5203,7551,0,556, ,4,629,0.0000000,4
5204,7597,0,3891, ,2,3446,31.5863991,3
5205,7588,0,4429, ,2,4153,31.5410004,2
5206,7599,0,2466, ,2,656,28.9815006,3
5207,7600,0,8459, ,1,5097,29.4939003,2
5208,7445,0,440939, ,0,7445,39.5565987,0
5209,7601,0,2668, ,4,1050,26.3029003,4
5210,7604,0,1041, ,5,1111,24.9519997,6
5211,7602,0,254061, ,2,7602,28.5505009,3
5212,7610,0,7546, ,4,5520,13.8235998,4
5213,7607,0,373, ,5,5286,22.0000000,5
5214,7619,0,2226, ,5,1168,27.0641003,5
5215,7620,0,816, ,1,2044,29.6711998,3
5216,7622,0,839, ,2,3993,24.9589996,2
5217,7589,0,50231, ,2,1340,45.9191017,3
5218,7629,0,584348, ,0,7629,36.7635002,0
5219,7595,0,91979, ,1,5513,31.9888000,1
5220,7608,0,578, ,5,1963,9.0311804,5
5221,7639,0,1752, ,2,1211,28.9668007,2
5222,7640,0,505, ,2,1135,29.2303009,3
5223,7635,0,92849, ,1,5513,31.8719997,1
5224,7649,0,648, ,4,1327,17.0524998,4
5225,7606,0,427, ,4,869,0.0000000,4
5226,7630,0,634748, ,0,7630,37.4898987,0
5227,7627,0,391, ,4,1157,35.0000000,4
5228,7657,0,583626, ,0,7657,36.7871017,0
5229,7609,0,912, ,5,1576,40.1757011,6
5230,7651,0,567, ,4,629,29.0000000,4
5231,7652,0,262763, ,1,1553,28.1490002,2
5232,7678,0,1526, ,1,234,4.6051602,3
5233,7644,0,568, ,2,383,39.8592987,3
5234,7605,0,442781, ,0,7605,39.5345993,0
5235,7691,0,967, ,4,891,0.0000000,4
5236,7694,0,491, ,2,4107,46.8087997,3
5237,7668,0,264970, ,1,1553,28.0172997,2
5238,7677,0,1101, ,4,430,7.9854698,5
5239,7705,0,6118, ,4,1993,15.6131001,4
5240,7706,0,521, ,1,1066,2.9884801,4
5241,7590,0,1197, ,5,1810,37.0617981,6
5242,7711,0,635358, ,0,7711,37.4906006,0
5243,7581,0,1184, ,5,1810,35.0000000,5
5244,7535,0,2129, ,4,1827,21.0000000,4
5245,7650,0,93983, ,1,5605,31.8131008,1
5246,7699,0,714, ,4,1718,12.0335999,4
5247,7717,0,3337, ,2,5546,26.0032005,2
5248,7729,0,541, ,5,1066,29.0000000,5
5249,7714,0,266116, ,1,1640,27.9719009,2
5250,7685,0,581329, ,0,7685,36.7803001,0
5251,7737,0,3347, ,2,5546,32.9756012,2
5252,7731,0,1047, ,6,1111,27.0515995,5
5253,7531,0,1211, ,1,1849,0.0000000,3
5254,7658,0,520, ,6,663,14.0538998,5
5255,7738,0,5015, ,4,1992,16.6800003,4
5256,7739,0,902, ,1,796,10.0000000,4
5257,7690,0,2497, ,4,5121,37.4556999,4
5258,7740,0,409, ,5,5294,6.0000000,5
5259,7745,0,960, ,1,1531,4.0000000,4
5260,7712,0,636633, ,0,7712,37.4905014,0
5261,7725,0,411, ,4,226,34.8298988,5
5262,7751,0,136151, ,0,7751,27.9878998,0
5263,7741,0,267488, ,1,1640,27.8460007,2
5264,7704,0,1094, ,4,430,13.0475998,5
5265,7774,0,3753, ,4,376,17.8066998,4
5266,7778,0,367, ,2,934,0.0000000,3
5267,7781,0,6217, ,6,3782,29.2698994,5
5268,7684,0,445025, ,0,7684,39.4677010,0
5269,7796,0,1161, ,1,4666,37.3908997,3
5270,7797,0,4958, ,2,3617,27.3337002,2
5271,7724,0,95229, ,1,5415,31.7094002,1
5272,7813,0,19825, ,6,1380,14.2652998,7
5273,7840,0,451, ,4,1946,28.8715992,4
5274,7844,0,134424, ,0,7844,27.9206009,0
5275,7674,0,1416, ,2,4632,36.0508003,3
5276,7847,0,520, ,4,1066,36.0000000,4
5277,7860,0,18521, ,6,1452,13.8871002,7
5278,7861,0,357, ,6,4743,15.0000000,5
5279,7862,0,133971, ,0,7862,27.8673992,0
5280,7863,0,429, ,2,5299,44.4112015,4
5281,7749,0,638616, ,0,7749,37.5036011,0
5282,7785,0,2006, ,5,919,0.0000000,5
5283,7755,0,972, ,4,1231,38.1566010,4
5284,7865,0,2147, ,5,5440,17.6200008,5
5285,7872,0,5317, ,6,1621,16.6994991,7
5286,7874,0,550, ,5,734,21.1530991,6
5287,7812,0,116241, ,1,7812,28.7847004,1
5288,7883,0,3026, ,4,1607,7.9124198,4
5289,7885,0,356, ,6,443,20.8822002,5
5290,7821,0,672, ,5,1327,20.9375992,5
5291,7720,0,1723, ,2,1418,44.0000000,3
5292,7888,0,1626, ,2,4020,38.8437004,2
5293,7889,0,2611, ,1,1050,19.3166008,2
5294,7881,0,1198, ,6,995,16.9715996,8
5295,7891,0,461, ,4,4567,20.0869007,5
5296,7845,0,451, ,4,1946,25.8848991,4
5297,7886,0,808, ,4,2044,16.0396004,4
5298,7873,0,7586, ,5,695,11.7046003,6
5299,7853,0,413, ,4,929,15.0726995,4
5300,7902,0,9496, ,6,1525,14.1140003,8
5301,7897,0,1298, ,4,994,19.5750999,4
5302,7827,0,651, ,2,4547,6.0739598,3
5303,7912,0,2503, ,6,4178,17.9083996,7
5304,7914,0,799, ,4,2044,20.0000000,4
5305,7915,0,132822, ,0,7915,27.8962994,0
5306,7923,0,414, ,6,869,20.0967007,5
5307,7898,0,119943, ,1,7898,28.2900009,1
5308,7890,0,2613, ,4,1919,37.3728981,4
5309,7920,0,1524, ,4,440,25.1177006,4
5310,7892,0,734, ,4,1432,35.0000000,4
5311,7849,0,2561, ,6,1550,35.1381989,8
5312,7911,0,437, ,1,1794,9.0412397,4
5313,7936,0,574, ,6,1963,13.0000000,7
5314,7928,0,520, ,4,5075,32.0000000,4
5315,7939,0,749, ,1,228,17.0000000,4
5316,7925,0,120645, ,1,7925,28.2796993,1
5317,7880,0,474, ,4,2101,21.9074001,5
5318,7940,0,640851, ,0,7940,37.5161018,0
5319,7730,0,8540, ,5,5253,28.9918995,5
5320,7944,0,121576, ,1,7944,28.2838993,1
5321,7956,0,616, ,4,1764,24.9188004,4
5322,7961,0,122963, ,1,7961,28.3129997,1
5323,7965,0,6771, ,6,772,17.4766998,5
5324,7966,0,2718, ,1,183,7.9704599,2
5325,7962,0,131070, ,1,7962,27.8195992,1
5326,7960,0,417, ,2,929,2.0000000,2
5327,7979,0,1202, ,6,1849,33.0550003,5
5328,7980,0,1621, ,1,4964,10.0123997,3
5329,8019,0,877, ,2,738,11.0250998,2
5330,8020,0,1586, ,6,4964,9.0000000,6
5331,8024,0,4630, ,5,5778,29.4249001,6
5332,7968,0,698, ,5,1176,9.9713602,5
5333,8010,0,608, ,4,1349,0.0000000,4
5334,7937,0,3923, ,2,991,34.0060005,3
5335,8047,0,85025, ,2,5380,34.6274986,2
5336,8048,0,369, ,5,1492,51.0000000,6
5337,8034,0,86213, ,2,5380,34.7310982,2
5338,7950,0,649853, ,0,7950,37.4081001,0
5339,8051,0,6650, ,5,4377,11.3821001,6
5340,8052,0,865, ,5,187,10.0000000,5
5341,8059,0,356, ,5,3991,10.2004995,5
5342,8060,0,842, ,1,824,16.4592991,2
5343,8070,0,5268, ,6,1621,14.3680000,8
5344,8049,0,736146, ,1,8049,37.0951004,1
5345,8064,0,441, ,6,1946,13.9365997,5
5346,8073,0,1013, ,5,1531,0.0000000,6
5347,8002,0,1073, ,4,5385,30.0000000,4
5348,8074,0,83517, ,2,5380,34.6687012,2
5349,8072,0,2140, ,1,559,15.9849997,2
5350,8086,0,2380, ,5,206,11.5586004,5
5351,7903,0,3066, ,4,1607,17.4669991,4
5352,7994,0,1116, ,4,1810,0.0000000,4
5353,8097,0,767, ,5,1351,14.0000000,5
5354,8102,0,5143, ,6,1463,17.3526993,8
5355,8029,0,1478, ,4,5468,15.0405998,4
5356,8127,0,364, ,5,1186,2.9671199,5
5357,8126,0,368, ,1,1108,0.9891600,6
5358,8139,0,737461, ,1,8139,37.0884018,1
5359,8141,0,697, ,5,5635,0.0000000,6
5360,8150,0,555, ,4,734,29.0000000,4
5361,8128,0,394, ,4,703,9.9493198,5
5362,8119,0,587, ,5,1963,13.0000000,5
5363,8161,0,81837, ,2,740,34.5984001,2
5364,8162,0,372, ,4,5286,55.4089012,4
5365,8153,0,687, ,2,4495,8.0000000,2
5366,8165,0,726, ,5,391,7.0000000,5
5367,8027,0,7189, ,4,5520,25.3433990,4
5368,8061,0,1107, ,6,430,0.0000000,5
5369,8089,0,4684, ,2,5778,13.1105003,3
5370,8136,0,738340, ,1,8136,37.0541992,1
5371,8055,0,1367, ,4,1444,6.0000000,4
5372,8184,0,345, ,4,4704,20.0000000,4
5373,8103,0,1486, ,4,5491,10.0000000,4
5374,8186,0,81343, ,2,740,34.6529007,2
5375,8175,0,743393, ,1,8175,36.9059982,1
5376,7929,0,6305, ,4,1993,30.6189995,4
5377,8130,0,2352, ,2,1620,12.1089001,3
5378,8209,0,2200, ,4,5440,20.3101997,4
5379,8146,0,582, ,4,1549,34.0000000,4
5380,8197,0,699, ,5,741,12.0344000,5
5381,8187,0,2113, ,2,5440,46.9110985,3
5382,8123,0,658, ,5,5635,4.0121698,5
5383,8214,0,1208, ,5,1885,25.6107006,5
5384,8216,0,79266, ,2,740,34.9528008,2
5385,8217,0,2054, ,1,209,14.1208000,2
5386,8205,0,4604, ,2,5778,16.0482998,3
5387,8170,0,8718, ,4,5253,21.7800007,4
5388,8224,0,348, ,4,4704,0.0000000,4
5389,8198,0,794, ,4,2044,0.0000000,4
5390,8233,0,406, ,1,646,8.1584196,5
5391,8204,0,638, ,4,1349,1.9937500,4
5392,8237,0,435, ,1,869,10.6861000,4
5393,8238,0,1083, ,5,2003,13.0000000,5
5394,8219,0,5323, ,4,1555,14.5206003,4
5395,8242,0,3036, ,5,161,18.0237999,6
5396,8240,0,821, ,4,1811,28.0681992,4
5397,8243,0,349, ,4,4704,19.8855991,4
5398,8179,0,509, ,1,4670,0.0000000,4
5399,8194,0,750714, ,1,8194,36.8604012,1
5400,8264,0,437, ,2,1794,37.0000000,3
5401,8163,0,1260, ,5,1885,11.4533997,5
5402,8229,0,10295, ,2,5631,19.1247997,2
5403,8270,0,78381, ,2,740,34.8184013,2
5404,8271,0,583, ,4,4823,51.1750984,4
5405,8274,0,393, ,4,703,6.6583500,5
5406,8272,0,751827, ,1,8272,36.8652992,1
5407,8218,0,558, ,6,1963,6.0000000,5
5408,8273,0,753306, ,1,8273,36.8242989,1
5409,8241,0,580, ,4,4823,0.0000000,4
5410,8213,0,3454, ,2,5546,44.1711998,3
5411,8284,0,74814, ,2,691,34.3807983,2
5412,8239,0,6470, ,4,1993,12.9860001,4
5413,8288,0,430, ,4,869,2.0000000,4
5414,8185,0,3335, ,4,5546,7.9145699,4
5415,8069,0,2337, ,2,1168,12.0000000,2
5416,8261,0,625, ,5,1654,20.0000000,5
5417,8295,0,366, ,1,4722,0.0000000,6
5418,8296,0,3830, ,4,1098,6.8916702,4
5419,8298,0,3067, ,4,1607,13.6754999,4
5420,8351,0,352, ,6,1492,49.2787018,5
5421,8352,0,402, ,4,4959,29.0000000,4
5422,8280,0,754390, ,1,8280,36.8050995,1
5423,8377,0,619, ,5,1654,47.0000000,6
5424,8392,0,4084, ,2,991,36.7023010,3
5425,8393,0,379, ,4,1157,27.8525009,4
5426,8394,0,73542, ,2,5282,34.2400017,2
5427,8387,0,2639, ,5,183,16.4855003,6
5428,8353,0,757694, ,1,8353,36.7131004,1
5429,8397,0,1575, ,2,234,25.1508999,3
5430,8361,0,6437, ,4,1993,34.8406982,4
5431,8399,0,764217, ,1,8399,36.6978989,1
5432,8401,0,67779, ,2,5079,33.4628983,2
5433,8402,0,5666, ,2,4476,43.4673996,3
5434,8391,0,511, ,5,261,18.0704994,5
5435,8319,0,726, ,5,1718,27.9228992,5
5436,8404,0,394, ,4,1157,8.0406599,4
5437,8398,0,4368, ,5,89,19.8001995,5
5438,8408,0,3292, ,2,5546,38.6577988,3
5439,8409,0,52316, ,2,501,38.9053001,3
5440,8287,0,7940, ,4,4536,11.8996000,4
5441,8396,0,817432, ,1,8396,36.8283005,1
5442,8414,0,67161, ,2,4940,33.2512016,2
5443,8424,0,570, ,4,5471,58.0000000,4
5444,8426,0,1822, ,4,1065,38.0000000,4
5445,8428,0,1445, ,4,5491,39.5083008,4
5446,8334,0,550, ,1,1318,0.0000000,4
5447,8439,0,1359, ,4,2238,44.1296997,4
5448,8437,0,5424, ,6,1621,19.9675007,7
5449,8440,0,65475, ,1,4976,33.0054016,1
5450,8442,0,1493, ,5,4288,28.3918991,5
5451,8350,0,662, ,2,4495,14.0423002,3
5452,8382,0,537, ,5,175,0.0000000,5
5453,8390,0,482, ,1,5063,0.0000000,4
5454,8438,0,7647, ,6,3853,22.0489998,8
5455,8449,0,9173, ,6,1525,20.2257996,7
5456,8471,0,1465, ,5,4288,30.1595001,5
5457,8423,0,621, ,2,1654,33.7812996,4
5458,8459,0,972, ,6,891,42.9115982,9
5459,8430,0,410, ,2,205,4.0000000,2
5460,8464,0,10933, ,6,1285,21.6657009,9
5461,8283,0,13193, ,4,5302,17.0879993,4
5462,8499,0,590, ,4,1549,33.0000000,4
5463,8415,0,825854, ,1,8415,36.5913010,1
5464,8470,0,388, ,6,4873,0.0000000,5
5465,8503,0,604, ,5,1654,47.0000000,5
5466,8504,0,1227, ,1,5425,0.0040411,3
5467,8323,0,993, ,6,1531,1.0000000,5
5468,8480,0,11997, ,6,904,21.1777000,9
5469,8517,0,13041, ,5,106,19.6434002,6
5470,8524,0,919, ,2,4033,0.0000000,3
5471,8531,0,16221, ,5,147,18.7651005,6
5472,8505,0,369, ,6,4891,7.0000000,6
5473,8533,0,1703, ,5,1211,22.2332001,6
5474,8527,0,15549, ,5,147,18.9461994,6
5475,8532,0,2403, ,6,1550,40.1469994,5
5476,8545,0,62399, ,1,627,32.6855011,1
5477,8546,0,428, ,4,1907,39.8133011,5
5478,8555,0,939, ,4,4606,59.0000000,4
5479,8556,0,3244, ,4,1607,37.9104996,4
5480,8534,0,421, ,2,929,46.0000000,3
5481,8530,0,20105, ,6,924,19.7950993,7
5482,8582,0,46764, ,2,4792,39.9970016,2
5483,8583,0,4635, ,4,5778,28.2891998,4
5484,8581,0,23788, ,4,735,21.8421993,4
5485,8590,0,38044, ,2,358,39.4021988,2
5486,8362,0,1934, ,4,5280,0.0000000,4
5487,8599,0,829011, ,1,8599,36.4931984,1
5488,8584,0,827050, ,1,8584,36.5783997,1
5489,8485,0,1289, ,1,1885,3.9937999,3
5490,8575,0,559, ,2,181,15.0000000,2
5491,8557,0,21369, ,4,989,20.5869007,4
5492,8609,0,383, ,6,5251,52.0000000,5
5493,8610,0,46114, ,2,4741,40.3023987,2
5494,8621,0,2324, ,2,1168,46.8590012,3
5495,8614,0,608, ,5,1349,0.0000000,5
5496,8618,0,1270, ,4,5425,48.0000000,4
5497,8622,0,667, ,4,1589,45.8620987,4
5498,8466,0,1815, ,4,1955,0.9977960,4
5499,8573,0,664, ,5,5635,4.0241399,5
5500,8633,0,1678, ,4,928,27.0321999,4
5501,8651,0,44231, ,2,4634,40.8114014,3
5502,8608,0,830720, ,1,8608,36.4450989,1
5503,8669,0,500, ,1,499,8.0000000,4
5504,8677,0,454, ,5,5139,53.0000000,6
5505,8673,0,656, ,4,741,23.9267998,4
5506,8694,0,43310, ,2,4634,41.0727997,3
5507,8698,0,34139, ,2,4576,38.1834984,3
5508,8699,0,2946, ,2,1606,51.0904999,3
5509,8700,0,364, ,1,4298,10.0000000,6
5510,8731,0,7718, ,4,3714,29.8787003,4
5511,8737,0,26206, ,2,4295,40.6102982,3
5512,8709,0,373, ,1,1062,3.9785800,6
5513,8695,0,602, ,1,1349,0.0000000,3
5514,8701,0,832393, ,1,8701,36.4207993,1
5515,8754,0,2447, ,5,656,7.1590700,6
5516,8761,0,909, ,4,4606,29.1277008,4
5517,8765,0,42083, ,2,4717,41.3386002,3
5518,8704,0,540, ,4,5677,46.1706009,4
5519,8753,0,390, ,4,703,38.0000000,4
5520,8780,0,356, ,6,2077,40.0000000,5
5521,8768,0,416, ,5,1745,41.1973991,5
5522,8745,0,1047, ,1,294,1.4173900,4
5523,8782,0,2187, ,6,5440,53.0483017,5
5524,8743,0,819, ,1,3993,8.0391197,2
5525,8785,0,4230, ,4,921,20.9920006,4
5526,8776,0,551, ,4,148,22.0799007,4
5527,8801,0,3636, ,4,434,20.6910000,4
5528,8764,0,5371, ,2,2012,24.3456001,3
5529,8794,0,409, ,5,5303,57.0000000,5
5530,8818,0,1706, ,2,1613,52.1036987,3
5531,8821,0,579, ,4,5471,52.0000000,4
5532,8823,0,354, ,1,5306,3.0000000,6
5533,8824,0,1708, ,1,3760,9.6348104,2
5534,8832,0,2040, ,2,5280,32.9676018,3
5535,8833,0,1261, ,6,1885,26.0000000,5
